TOT,LIV,3207,5,8586,8650,4,0,2011-09-18 00:00:00
ARS,BOL,3209,6,9825,8559,3,0,2011-09-24 00:00:00
CHE,SWA,3210,6,8455,10003,4,1,2011-09-24 00:00:00
LIV,WOL,3211,6,8650,8602,2,1,2011-09-24 00:00:00
MCI,EVE,3212,6,8456,8668,2,0,2011-09-24 00:00:00
NEW,BLB,3213,6,10261,8655,3,1,2011-09-24 00:00:00
STK,MUN,3216,6,10194,10260,1,1,2011-09-24 00:00:00
WBA,FUL,3217,6,8659,9879,0,0,2011-09-24 00:00:00
WIG,TOT,3218,6,8528,8586,1,2,2011-09-24 00:00:00
QPR,AVL,3215,6,10172,10252,1,1,2011-09-25 00:00:00
NOR,SUN,3214,6,9850,8472,2,1,2011-09-26 00:00:00
AVL,WIG,3219,7,10252,8528,2,0,2011-10-01 00:00:00
BLB,MCI,3220,7,8655,8456,0,4,2011-10-01 00:00:00
EVE,LIV,3222,7,8668,8650,0,2,2011-10-01 00:00:00
MUN,NOR,3224,7,10260,9850,2,0,2011-10-01 00:00:00
SUN,WBA,3225,7,8472,8659,2,2,2011-10-01 00:00:00
WOL,NEW,3228,7,8602,10261,1,2,2011-10-01 00:00:00
BOL,CHE,3221,7,8559,8455,1,5,2011-10-02 00:00:00
FUL,QPR,3223,7,9879,10172,6,0,2011-10-02 00:00:00
SWA,STK,3226,7,10003,10194,2,0,2011-10-02 00:00:00
TOT,ARS,3227,7,8586,9825,2,1,2011-10-02 00:00:00
CHE,EVE,3230,8,8455,8668,3,1,2011-10-15 00:00:00
LIV,MUN,3231,8,8650,10260,1,1,2011-10-15 00:00:00
MCI,AVL,3232,8,8456,10252,4,1,2011-10-15 00:00:00
NOR,SWA,3234,8,9850,10003,3,1,2011-10-15 00:00:00
QPR,BLB,3235,8,10172,8655,1,1,2011-10-15 00:00:00
STK,FUL,3236,8,10194,9879,2,0,2011-10-15 00:00:00
WIG,BOL,3238,8,8528,8559,1,3,2011-10-15 00:00:00
ARS,SUN,3229,8,9825,8472,2,1,2011-10-16 00:00:00
NEW,TOT,3233,8,10261,8586,2,2,2011-10-16 00:00:00
WBA,WOL,3237,8,8659,8602,2,0,2011-10-16 00:00:00
AVL,WBA,3240,9,10252,8659,1,2,2011-10-22 00:00:00
BOL,SUN,3242,9,8559,8472,0,2,2011-10-22 00:00:00
LIV,NOR,3244,9,8650,9850,1,1,2011-10-22 00:00:00
NEW,WIG,3246,9,10261,8528,1,0,2011-10-22 00:00:00
WOL,SWA,3248,9,8602,10003,2,2,2011-10-22 00:00:00
ARS,STK,3239,9,9825,10194,3,1,2011-10-23 00:00:00
BLB,TOT,3241,9,8655,8586,1,2,2011-10-23 00:00:00
FUL,EVE,3243,9,9879,8668,1,3,2011-10-23 00:00:00
MUN,MCI,3245,9,10260,8456,1,6,2011-10-23 00:00:00
QPR,CHE,3247,9,10172,8455,1,0,2011-10-23 00:00:00
CHE,ARS,2879,10,8455,9825,3,5,2011-10-29 00:00:00
EVE,MUN,2880,10,8668,10260,0,1,2011-10-29 00:00:00
MCI,WOL,2881,10,8456,8602,3,1,2011-10-29 00:00:00
NOR,BLB,2882,10,9850,8655,3,3,2011-10-29 00:00:00
SUN,AVL,2884,10,8472,10252,2,2,2011-10-29 00:00:00
SWA,BOL,2885,10,10003,8559,3,1,2011-10-29 00:00:00
WBA,LIV,2887,10,8659,8650,0,2,2011-10-29 00:00:00
WIG,FUL,2888,10,8528,9879,0,2,2011-10-29 00:00:00
TOT,QPR,2886,10,8586,10172,3,1,2011-10-30 00:00:00
STK,NEW,2883,10,10194,10261,1,3,2011-10-31 00:00:00
ARS,WBA,2889,11,9825,8659,3,0,2011-11-05 00:00:00
AVL,NOR,2890,11,10252,9850,3,2,2011-11-05 00:00:00
BLB,CHE,2891,11,8655,8455,0,1,2011-11-05 00:00:00
LIV,SWA,2894,11,8650,10003,0,0,2011-11-05 00:00:00
MUN,SUN,2895,11,10260,8472,1,0,2011-11-05 00:00:00
NEW,EVE,2896,11,10261,8668,2,1,2011-11-05 00:00:00
QPR,MCI,2897,11,10172,8456,2,3,2011-11-05 00:00:00
BOL,STK,2892,11,8559,10194,5,0,2011-11-06 00:00:00
FUL,TOT,2893,11,9879,8586,1,3,2011-11-06 00:00:00
WOL,WIG,2898,11,8602,8528,3,1,2011-11-06 00:00:00
EVE,WOL,2900,12,8668,8602,2,1,2011-11-19 00:00:00
MCI,NEW,2901,12,8456,10261,3,1,2011-11-19 00:00:00
NOR,ARS,2902,12,9850,9825,1,2,2011-11-19 00:00:00
STK,QPR,2903,12,10194,10172,2,3,2011-11-19 00:00:00
SUN,FUL,2904,12,8472,9879,0,0,2011-11-19 00:00:00
SWA,MUN,2905,12,10003,10260,0,1,2011-11-19 00:00:00
WBA,BOL,2907,12,8659,8559,2,1,2011-11-19 00:00:00
WIG,BLB,2908,12,8528,8655,3,3,2011-11-19 00:00:00
CHE,LIV,2899,12,8455,8650,1,2,2011-11-20 00:00:00
TOT,AVL,2906,12,8586,10252,2,0,2011-11-21 00:00:00
ARS,FUL,2909,13,9825,9879,1,1,2011-11-26 00:00:00
BOL,EVE,2910,13,8559,8668,0,2,2011-11-26 00:00:00
CHE,WOL,2911,13,8455,8602,3,0,2011-11-26 00:00:00
MUN,NEW,2913,13,10260,10261,1,1,2011-11-26 00:00:00
NOR,QPR,2914,13,9850,10172,2,1,2011-11-26 00:00:00
STK,BLB,2915,13,10194,8655,3,1,2011-11-26 00:00:00
SUN,WIG,2916,13,8472,8528,1,2,2011-11-26 00:00:00
WBA,TOT,2918,13,8659,8586,1,3,2011-11-26 00:00:00
LIV,MCI,2912,13,8650,8456,1,1,2011-11-27 00:00:00
SWA,AVL,2917,13,10003,10252,0,0,2011-11-27 00:00:00
AVL,MUN,2919,14,10252,10260,0,1,2011-12-03 00:00:00
BLB,SWA,2920,14,8655,10003,4,2,2011-12-03 00:00:00
MCI,NOR,2923,14,8456,9850,5,1,2011-12-03 00:00:00
NEW,CHE,2924,14,10261,8455,0,3,2011-12-03 00:00:00
QPR,WBA,2925,14,10172,8659,1,1,2011-12-03 00:00:00
TOT,BOL,2926,14,8586,8559,3,0,2011-12-03 00:00:00
WIG,ARS,2927,14,8528,9825,0,4,2011-12-03 00:00:00
EVE,STK,2921,14,8668,10194,0,1,2011-12-04 00:00:00
WOL,SUN,2928,14,8602,8472,2,1,2011-12-04 00:00:00
FUL,LIV,2922,14,9879,8650,1,0,2011-12-05 00:00:00
ARS,EVE,2929,15,9825,8668,1,0,2011-12-10 00:00:00
BOL,AVL,2930,15,8559,10252,1,2,2011-12-10 00:00:00
LIV,QPR,2932,15,8650,10172,1,0,2011-12-10 00:00:00
MUN,WOL,2933,15,10260,8602,4,1,2011-12-10 00:00:00
NOR,NEW,2934,15,9850,10261,4,2,2011-12-10 00:00:00
SWA,FUL,2937,15,10003,9879,2,0,2011-12-10 00:00:00
WBA,WIG,2938,15,8659,8528,1,2,2011-12-10 00:00:00
STK,TOT,2935,15,10194,8586,2,1,2011-12-11 00:00:00
SUN,BLB,2936,15,8472,8655,2,1,2011-12-11 00:00:00
CHE,MCI,2931,15,8455,8456,2,1,2011-12-12 00:00:00
BLB,WBA,2940,16,8655,8659,1,2,2011-12-17 00:00:00
EVE,NOR,2941,16,8668,9850,1,1,2011-12-17 00:00:00
FUL,BOL,2942,16,9879,8559,2,0,2011-12-17 00:00:00
NEW,SWA,2944,16,10261,10003,0,0,2011-12-17 00:00:00
WIG,CHE,2947,16,8528,8455,1,1,2011-12-17 00:00:00
WOL,STK,2948,16,8602,10194,1,2,2011-12-17 00:00:00
AVL,LIV,2939,16,10252,8650,0,2,2011-12-18 00:00:00
MCI,ARS,2943,16,8456,9825,1,0,2011-12-18 00:00:00
QPR,MUN,2945,16,10172,10260,0,2,2011-12-18 00:00:00
TOT,SUN,2946,16,8586,8472,1,0,2011-12-18 00:00:00
WOL,NOR,2952,17,8602,9850,2,2,2011-12-20 00:00:00
BLB,BOL,2954,17,8655,8559,1,2,2011-12-20 00:00:00
QPR,SUN,2949,17,10172,8472,2,3,2011-12-21 00:00:00
WIG,LIV,2951,17,8528,8650,0,0,2011-12-21 00:00:00
AVL,ARS,2953,17,10252,9825,1,2,2011-12-21 00:00:00
EVE,SWA,2955,17,8668,10003,1,0,2011-12-21 00:00:00
FUL,MUN,2956,17,9879,10260,0,5,2011-12-21 00:00:00
MCI,STK,2957,17,8456,10194,3,0,2011-12-21 00:00:00
NEW,WBA,2958,17,10261,8659,2,3,2011-12-21 00:00:00
TOT,CHE,2950,17,8586,8455,1,1,2011-12-22 00:00:00
BOL,NEW,2960,18,8559,10261,0,2,2011-12-26 00:00:00
CHE,FUL,2961,18,8455,9879,1,1,2011-12-26 00:00:00
LIV,BLB,2962,18,8650,8655,1,1,2011-12-26 00:00:00
MUN,WIG,2963,18,10260,8528,5,0,2011-12-26 00:00:00
STK,AVL,2965,18,10194,10252,0,0,2011-12-26 00:00:00
SUN,EVE,2966,18,8472,8668,1,1,2011-12-26 00:00:00
WBA,MCI,2968,18,8659,8456,0,0,2011-12-26 00:00:00
ARS,WOL,2959,18,9825,8602,1,1,2011-12-27 00:00:00
NOR,TOT,2964,18,9850,8586,0,2,2011-12-27 00:00:00
SWA,QPR,2967,18,10003,10172,1,1,2011-12-27 00:00:00
LIV,NEW,2972,19,8650,10261,3,1,2011-12-30 00:00:00
ARS,QPR,2969,19,9825,10172,1,0,2011-12-31 00:00:00
BOL,WOL,2970,19,8559,8602,1,1,2011-12-31 00:00:00
CHE,AVL,2971,19,8455,10252,1,3,2011-12-31 00:00:00
MUN,BLB,2973,19,10260,8655,2,3,2011-12-31 00:00:00
NOR,FUL,2974,19,9850,9879,1,1,2011-12-31 00:00:00
STK,WIG,2975,19,10194,8528,2,2,2011-12-31 00:00:00
SWA,TOT,2977,19,10003,8586,1,1,2011-12-31 00:00:00
SUN,MCI,2976,19,8472,8456,1,0,2012-01-01 00:00:00
WBA,EVE,2978,19,8659,8668,0,1,2012-01-01 00:00:00
AVL,SWA,2989,20,10252,10003,0,2,2012-01-02 00:00:00
BLB,STK,2990,20,8655,10194,1,2,2012-01-02 00:00:00
FUL,ARS,2992,20,9879,9825,2,1,2012-01-02 00:00:00
QPR,NOR,2995,20,10172,9850,1,2,2012-01-02 00:00:00
WOL,CHE,2998,20,8602,8455,1,2,2012-01-02 00:00:00
MCI,LIV,2993,20,8456,8650,3,0,2012-01-03 00:00:00
TOT,WBA,2996,20,8586,8659,1,0,2012-01-03 00:00:00
WIG,SUN,2997,20,8528,8472,1,4,2012-01-03 00:00:00
EVE,BOL,2991,20,8668,8559,1,2,2012-01-04 00:00:00
NEW,MUN,2994,20,10261,10260,3,0,2012-01-04 00:00:00
TOT,EVE,2876,1,8586,8668,2,0,2012-01-11 00:00:00
AVL,EVE,2999,21,10252,8668,1,1,2012-01-14 00:00:00
BLB,FUL,3000,21,8655,9879,3,1,2012-01-14 00:00:00
CHE,SUN,3001,21,8455,8472,1,0,2012-01-14 00:00:00
LIV,STK,3002,21,8650,10194,0,0,2012-01-14 00:00:00
MUN,BOL,3003,21,10260,8559,3,0,2012-01-14 00:00:00
TOT,WOL,3006,21,8586,8602,1,1,2012-01-14 00:00:00
WBA,NOR,3007,21,8659,9850,1,2,2012-01-14 00:00:00
NEW,QPR,3004,21,10261,10172,1,0,2012-01-15 00:00:00
SWA,ARS,3005,21,10003,9825,3,2,2012-01-15 00:00:00
WIG,MCI,3008,21,8528,8456,0,1,2012-01-16 00:00:00
BOL,LIV,3010,22,8559,8650,3,1,2012-01-21 00:00:00
EVE,BLB,3011,22,8668,8655,1,1,2012-01-21 00:00:00
FUL,NEW,3012,22,9879,10261,5,2,2012-01-21 00:00:00
NOR,CHE,3014,22,9850,8455,0,0,2012-01-21 00:00:00
QPR,WIG,3015,22,10172,8528,3,1,2012-01-21 00:00:00
STK,WBA,3016,22,10194,8659,1,2,2012-01-21 00:00:00
SUN,SWA,3017,22,8472,10003,2,0,2012-01-21 00:00:00
WOL,AVL,3018,22,8602,10252,2,3,2012-01-21 00:00:00
ARS,MUN,3009,22,9825,10260,1,2,2012-01-22 00:00:00
MCI,TOT,3013,22,8456,8586,3,2,2012-01-22 00:00:00
MUN,STK,3020,23,10260,10194,2,0,2012-01-31 00:00:00
SWA,CHE,3022,23,10003,8455,1,1,2012-01-31 00:00:00
TOT,WIG,3023,23,8586,8528,3,1,2012-01-31 00:00:00
WOL,LIV,3024,23,8602,8650,0,3,2012-01-31 00:00:00
EVE,MCI,3027,23,8668,8456,1,0,2012-01-31 00:00:00
BOL,ARS,3019,23,8559,9825,0,0,2012-02-01 00:00:00
SUN,NOR,3021,23,8472,9850,3,0,2012-02-01 00:00:00
AVL,QPR,3025,23,10252,10172,2,2,2012-02-01 00:00:00
BLB,NEW,3026,23,8655,10261,0,2,2012-02-01 00:00:00
FUL,WBA,3028,23,9879,8659,1,1,2012-02-01 00:00:00
ARS,BLB,3029,24,9825,8655,7,1,2012-02-04 00:00:00
MCI,FUL,3032,24,8456,9879,3,0,2012-02-04 00:00:00
NOR,BOL,3034,24,9850,8559,2,0,2012-02-04 00:00:00
QPR,WOL,3035,24,10172,8602,1,2,2012-02-04 00:00:00
STK,SUN,3036,24,10194,8472,0,1,2012-02-04 00:00:00
WBA,SWA,3037,24,8659,10003,1,2,2012-02-04 00:00:00
WIG,EVE,3038,24,8528,8668,1,1,2012-02-04 00:00:00
CHE,MUN,3030,24,8455,10260,3,3,2012-02-05 00:00:00
NEW,AVL,3033,24,10261,10252,2,1,2012-02-05 00:00:00
LIV,TOT,3031,24,8650,8586,0,0,2012-02-06 00:00:00
BLB,QPR,3040,25,8655,10172,3,2,2012-02-11 00:00:00
BOL,WIG,3041,25,8559,8528,1,2,2012-02-11 00:00:00
EVE,CHE,3042,25,8668,8455,2,0,2012-02-11 00:00:00
FUL,STK,3043,25,9879,10194,2,1,2012-02-11 00:00:00
MUN,LIV,3044,25,10260,8650,2,1,2012-02-11 00:00:00
SUN,ARS,3045,25,8472,9825,1,2,2012-02-11 00:00:00
SWA,NOR,3046,25,10003,9850,2,3,2012-02-11 00:00:00
TOT,NEW,3047,25,8586,10261,5,0,2012-02-11 00:00:00
AVL,MCI,3039,25,10252,8456,0,1,2012-02-12 00:00:00
WOL,WBA,3048,25,8602,8659,1,5,2012-02-12 00:00:00
CHE,BOL,3050,26,8455,8559,3,0,2012-02-25 00:00:00
MCI,BLB,3052,26,8456,8655,3,0,2012-02-25 00:00:00
NEW,WOL,3053,26,10261,8602,2,2,2012-02-25 00:00:00
QPR,FUL,3055,26,10172,9879,0,1,2012-02-25 00:00:00
WBA,SUN,3057,26,8659,8472,4,0,2012-02-25 00:00:00
WIG,AVL,3058,26,8528,10252,0,0,2012-02-25 00:00:00
ARS,TOT,3049,26,9825,8586,5,2,2012-02-26 00:00:00
NOR,MUN,3054,26,9850,10260,1,2,2012-02-26 00:00:00
STK,SWA,3056,26,10194,10003,2,0,2012-02-26 00:00:00
BLB,AVL,3059,27,8655,10252,1,1,2012-03-03 00:00:00
LIV,ARS,3061,27,8650,9825,1,2,2012-03-03 00:00:00
MCI,BOL,3062,27,8456,8559,2,0,2012-03-03 00:00:00
QPR,EVE,3064,27,10172,8668,1,1,2012-03-03 00:00:00
STK,NOR,3065,27,10194,9850,1,0,2012-03-03 00:00:00
WBA,CHE,3067,27,8659,8455,1,0,2012-03-03 00:00:00
WIG,SWA,3068,27,8528,10003,0,2,2012-03-03 00:00:00
FUL,WOL,3060,27,9879,8602,5,0,2012-03-04 00:00:00
NEW,SUN,3063,27,10261,8472,1,1,2012-03-04 00:00:00
TOT,MUN,3066,27,8586,10260,1,3,2012-03-04 00:00:00
AVL,FUL,3070,28,10252,9879,1,0,2012-03-10 00:00:00
BOL,QPR,3071,28,8559,10172,2,1,2012-03-10 00:00:00
CHE,STK,3072,28,8455,10194,1,0,2012-03-10 00:00:00
EVE,TOT,3073,28,8668,8586,1,0,2012-03-10 00:00:00
SUN,LIV,3076,28,8472,8650,1,0,2012-03-10 00:00:00
WOL,BLB,3078,28,8602,8655,0,2,2012-03-10 00:00:00
MUN,WBA,3074,28,10260,8659,2,0,2012-03-11 00:00:00
NOR,WIG,3075,28,9850,8528,1,1,2012-03-11 00:00:00
SWA,MCI,3077,28,10003,8456,1,0,2012-03-11 00:00:00
ARS,NEW,3069,28,9825,10261,2,1,2012-03-12 00:00:00
LIV,EVE,3051,26,8650,8668,3,0,2012-03-13 00:00:00
FUL,SWA,3082,29,9879,10003,0,3,2012-03-17 00:00:00
WIG,WBA,3087,29,8528,8659,1,1,2012-03-17 00:00:00
NEW,NOR,3084,29,10261,9850,1,0,2012-03-18 00:00:00
WOL,MUN,3088,29,8602,10260,0,5,2012-03-18 00:00:00
BLB,SUN,3080,29,8655,8472,2,0,2012-03-20 00:00:00
EVE,ARS,3081,29,8668,9825,0,1,2012-03-21 00:00:00
MCI,CHE,3083,29,8456,8455,2,1,2012-03-21 00:00:00
QPR,LIV,3085,29,10172,8650,3,2,2012-03-21 00:00:00
TOT,STK,3086,29,8586,10194,1,1,2012-03-21 00:00:00
ARS,AVL,3099,30,9825,10252,3,0,2012-03-24 00:00:00
BOL,BLB,3100,30,8559,8655,2,1,2012-03-24 00:00:00
CHE,TOT,3101,30,8455,8586,0,0,2012-03-24 00:00:00
LIV,WIG,3102,30,8650,8528,1,2,2012-03-24 00:00:00
NOR,WOL,3104,30,9850,8602,2,1,2012-03-24 00:00:00
STK,MCI,3105,30,10194,8456,1,1,2012-03-24 00:00:00
SUN,QPR,3106,30,8472,10172,3,1,2012-03-24 00:00:00
SWA,EVE,3107,30,10003,8668,0,2,2012-03-24 00:00:00
WBA,NEW,3108,30,8659,10261,1,3,2012-03-25 00:00:00
MUN,FUL,3103,30,10260,9879,1,0,2012-03-26 00:00:00
AVL,CHE,3109,31,10252,8455,2,4,2012-03-31 00:00:00
EVE,WBA,3111,31,8668,8659,2,0,2012-03-31 00:00:00
FUL,NOR,3112,31,9879,9850,2,1,2012-03-31 00:00:00
MCI,SUN,3113,31,8456,8472,3,3,2012-03-31 00:00:00
QPR,ARS,3115,31,10172,9825,2,1,2012-03-31 00:00:00
WIG,STK,3117,31,8528,10194,2,0,2012-03-31 00:00:00
WOL,BOL,3118,31,8602,8559,2,3,2012-03-31 00:00:00
NEW,LIV,3114,31,10261,8650,2,0,2012-04-01 00:00:00
TOT,SWA,3116,31,8586,10003,3,1,2012-04-01 00:00:00
BLB,MUN,3110,31,8655,10260,0,2,2012-04-02 00:00:00
SWA,NEW,3127,32,10003,10261,0,2,2012-04-06 00:00:00
BOL,FUL,3120,32,8559,9879,0,3,2012-04-07 00:00:00
CHE,WIG,3121,32,8455,8528,2,1,2012-04-07 00:00:00
LIV,AVL,3122,32,8650,10252,1,1,2012-04-07 00:00:00
NOR,EVE,3124,32,9850,8668,2,2,2012-04-07 00:00:00
STK,WOL,3125,32,10194,8602,2,1,2012-04-07 00:00:00
SUN,TOT,3126,32,8472,8586,0,0,2012-04-07 00:00:00
WBA,BLB,3128,32,8659,8655,3,0,2012-04-07 00:00:00
ARS,MCI,3119,32,9825,8456,1,0,2012-04-08 00:00:00
MUN,QPR,3123,32,10260,10172,2,0,2012-04-08 00:00:00
AVL,STK,3129,33,10252,10194,1,1,2012-04-09 00:00:00
EVE,SUN,3131,33,8668,8472,4,0,2012-04-09 00:00:00
FUL,CHE,3132,33,9879,8455,1,1,2012-04-09 00:00:00
NEW,BOL,3134,33,10261,8559,2,0,2012-04-09 00:00:00
TOT,NOR,3136,33,8586,9850,1,2,2012-04-09 00:00:00
BLB,LIV,3130,33,8655,8650,2,3,2012-04-10 00:00:00
MCI,WBA,3133,33,8456,8659,4,0,2012-04-11 00:00:00
QPR,SWA,3135,33,10172,10003,3,0,2012-04-11 00:00:00
WIG,MUN,3137,33,8528,10260,1,0,2012-04-11 00:00:00
WOL,ARS,3138,33,8602,9825,0,3,2012-04-11 00:00:00
NOR,MCI,3144,34,9850,8456,1,6,2012-04-14 00:00:00
SUN,WOL,3146,34,8472,8602,0,0,2012-04-14 00:00:00
SWA,BLB,3147,34,10003,8655,3,0,2012-04-14 00:00:00
WBA,QPR,3148,34,8659,10172,1,0,2012-04-14 00:00:00
MUN,AVL,3143,34,10260,10252,4,0,2012-04-15 00:00:00
ARS,WIG,3139,34,9825,8528,1,2,2012-04-16 00:00:00
ARS,CHE,3149,35,9825,8455,0,0,2012-04-21 00:00:00
AVL,SUN,3150,35,10252,8472,0,0,2012-04-21 00:00:00
BLB,NOR,3151,35,8655,9850,2,0,2012-04-21 00:00:00
BOL,SWA,3152,35,8559,10003,1,1,2012-04-21 00:00:00
FUL,WIG,3153,35,9879,8528,2,1,2012-04-21 00:00:00
NEW,STK,3156,35,10261,10194,3,0,2012-04-21 00:00:00
QPR,TOT,3157,35,10172,8586,1,0,2012-04-21 00:00:00
LIV,WBA,3154,35,8650,8659,0,1,2012-04-22 00:00:00
MUN,EVE,3155,35,10260,8668,4,4,2012-04-22 00:00:00
WOL,MCI,3158,35,8602,8456,0,2,2012-04-22 00:00:00
AVL,BOL,3079,29,10252,8559,1,2,2012-04-24 00:00:00
EVE,FUL,3160,36,8668,9879,4,0,2012-04-28 00:00:00
NOR,LIV,3162,36,9850,8650,0,3,2012-04-28 00:00:00
STK,ARS,3163,36,10194,9825,1,1,2012-04-28 00:00:00
SUN,BOL,3164,36,8472,8559,2,2,2012-04-28 00:00:00
SWA,WOL,3165,36,10003,8602,4,4,2012-04-28 00:00:00
WBA,AVL,3167,36,8659,10252,0,0,2012-04-28 00:00:00
WIG,NEW,3168,36,8528,10261,4,0,2012-04-28 00:00:00
CHE,QPR,3159,36,8455,10172,6,1,2012-04-29 00:00:00
TOT,BLB,3166,36,8586,8655,2,0,2012-04-29 00:00:00
MCI,MUN,3161,36,8456,10260,1,0,2012-04-30 00:00:00
LIV,FUL,3142,34,8650,9879,0,1,2012-05-01 00:00:00
STK,EVE,3145,34,10194,8668,1,1,2012-05-01 00:00:00
BOL,TOT,3140,34,8559,8586,1,4,2012-05-02 00:00:00
CHE,NEW,3141,34,8455,10261,0,2,2012-05-02 00:00:00
ARS,NOR,3169,37,9825,9850,3,3,2012-05-05 00:00:00
AVL,TOT,3170,37,10252,8586,1,1,2012-05-06 00:00:00
BOL,WBA,3172,37,8559,8659,2,2,2012-05-06 00:00:00
FUL,SUN,3173,37,9879,8472,2,1,2012-05-06 00:00:00
MUN,SWA,3175,37,10260,10003,2,0,2012-05-06 00:00:00
NEW,MCI,3176,37,10261,8456,0,2,2012-05-06 00:00:00
QPR,STK,3177,37,10172,10194,1,0,2012-05-06 00:00:00
WOL,EVE,3178,37,8602,8668,0,0,2012-05-06 00:00:00
BLB,WIG,3171,37,8655,8528,0,1,2012-05-07 00:00:00
LIV,CHE,3174,37,8650,8455,4,1,2012-05-08 00:00:00
CHE,BLB,3179,38,8455,8655,2,1,2012-05-13 00:00:00
EVE,NEW,3180,38,8668,10261,3,1,2012-05-13 00:00:00
MCI,QPR,3181,38,8456,10172,3,2,2012-05-13 00:00:00
NOR,AVL,3182,38,9850,10252,2,0,2012-05-13 00:00:00
STK,BOL,3183,38,10194,8559,2,2,2012-05-13 00:00:00
SUN,MUN,3184,38,8472,10260,0,1,2012-05-13 00:00:00
SWA,LIV,3185,38,10003,8650,1,0,2012-05-13 00:00:00
TOT,FUL,3186,38,8586,9879,2,0,2012-05-13 00:00:00
WBA,ARS,3187,38,8659,9825,2,3,2012-05-13 00:00:00
WIG,WOL,3188,38,8528,8602,3,2,2012-05-13 00:00:00
