2; 0; 3.5; 0; 0; 0; 5; 5; 0.2333; 5; 5; -0.0667; 2; 0; 3; 0; 0; 0; 4; 6; -0.35; 5; 5; -0.3; 0; 0; 0; 0; 0; 0; 51; 44; 1; 0; 0; 0; 49; 1; 0
3; 0; 3; 1; 0; 4; 5; 5; 0.2; 4; 6; 0.35; 3; 0; 3; 1; 0; 4; 5; 5; 0.0667; 2; 8; -0.1667; 1; 0; 4; 1; 0; 4; 51; 100; 1; 0; 0; 210; 407; 0; 1
3; 0; 4; 1; 0; 2; 4; 6; 0.0667; 3; 7; -0.25; 3; 0; 4; 1; 0; 2; 5; 5; 0.2; 3; 7; -0.25; 0; 0; 0; 0; 0; 0; 93; 19; 1; 0; 0; 151; 134; 0; 1
0; 0; 0; 1; 0; 3; 3; 7; 0.25; 4; 6; 0.0667; 0; 0; 0; 1; 0; 3; 3; 7; 0.2; 4; 6; 0.1333; 2; 2; 1.5; 0; 0; 0; 43; 45; 1; 0; 0; -23; 104; 0; 1
0; 0; 0; 1; 0; 3; 4; 6; -0.1; 7; 3; 0.3667; 0; 0; 0; 1; 0; 3; 4; 6; -0.1; 7; 3; -0.2; 0; 0; 0; 0; 0; 0; 54; 86; 1; 0; 0; -80; -80; 1; 0
2; 0; 2; 2; 0; 1.5; 4; 6; 0.1333; 4; 6; -0.25; 2; 0; 2; 2; 0; 1; 4; 6; 0.1333; 4; 6; -0.1; 1; 1; 0.5; 0; 0; 0; 19; 45; 1; 0; 0; -77; -77; 1; 0
2; 0; 4; 1; 0; 5; 4; 6; 0.25; 5; 5; -0.1333; 2; 0; 4; 1; 0; 5; 3; 7; -0.3; 5; 5; -0.1333; 0; 0; 0; 0; 0; 0; 100; 54; 1; 0; 0; -47; -67; 1; 0
3; 0; 2.6667; 2; 0; 1.5; 4; 6; -0.2333; 6; 4; 0.2; 3; 0; 2; 2; 0; 1; 4; 6; -0.2333; 6; 4; 0.2; 0; 6; -2; 0; 4; -2.5; 19; 25; 1; 0; 0; -89; -89; 0; 1
0; 0; 0; 1; 1; -1; 6; 4; 0.3; 4; 6; -0.275; 0; 0; 0; 1; 1; -1; 6; 4; 0.3; 4; 6; -0.275; 2; 0; 2; 1; 0; 2; 37; 71; 1; 0; 0; 56; 56; 0; 1
1; 1; -1.5; 0; 0; 0; 4; 6; -0.0667; 5; 5; -0.2; 1; 1; -1; 0; 0; 0; 5; 5; -0.2; 5; 5; -0.2; 4; 0; 1.25; 0; 0; 0; 70; 84; 1; 0; 0; -74; -20; 0; 1
0; 1; -2; 0; 1; -3; 5; 5; 0.25; 3; 7; 0.25; 0; 1; -2; 0; 1; -3; 5; 5; 0.25; 3; 7; 0.3; 1; 2; -0.6667; 0; 2; -2; 38; 36; 1; 0; 0; 333; 201; 1; 0
1; 1; 0.5; 0; 0; 0; 4; 6; -0.2; 5; 5; -0.25; 1; 1; 0; 0; 0; 0; 4; 6; -0.2; 5; 5; -0.25; 6; 2; 1.875; 2; 1; 1.6667; 34; 21; 1; 0; 0; -244; -244; 1; 0
1; 1; 0; 1; 1; 0.5; 5; 5; 0.0667; 5; 5; 0.2; 1; 1; 0; 1; 1; 0; 5; 5; 0.0667; 5; 5; 0.2; 0; 0; 0; 0; 0; 0; 68; 22; 1; 0; 0; -324; -324; 0; 1
2; 1; 0; 0; 0; 0; 5; 5; 0.25; 4; 6; 0.35; 2; 1; 0; 0; 0; 0; 5; 5; 0.25; 4; 6; 0.35; 1; 0; 0; 0; 0; 0; 71; 40; 1; 0; 0; 57; 57; 0; 1
0; 1; -2; 1; 0; 0; 4; 6; 0.1667; 7; 3; -0.45; 0; 1; -2; 1; 0; 0; 4; 6; 0.1667; 7; 3; -0.45; 1; 1; -0.5; 0; 1; -2; 79; 67; 1; 0; 0; -310; -310; 1; 0
2; 1; -0.3333; 1; 0; 0; 6; 4; -0.1333; 4; 6; -0.2; 2; 1; 0; 1; 0; 0; 6; 4; -0.1333; 4; 6; -0.2; 0; 1; 0; 0; 0; 0; 38; 40; 1; 0; 0; 355; 355; 1; 0
3; 1; 0; 2; 1; 1; 7; 3; 0.1; 5; 5; -0.3; 3; 1; 0; 2; 1; 1; 7; 3; 0.1; 5; 5; -0.3; 0; 1; -3; 0; 1; -3; 38; 22; 1; 0; 0; 249; 249; 1; 0
0; 0; 0; 0; 0; 0; 5; 5; 0.125; 4; 6; -0.1667; 0; 0; 0; 0; 0; 0; 5; 5; 0.125; 4; 6; -0.1667; 0; 1; 0; 0; 1; 0; 46; 47; 1; 0; 0; 77; 77; 1; 0
0; 0; 0; 1; 1; 1.5; 3; 7; 0.0333; 5; 5; -0.25; 0; 0; 0; 1; 1; 1; 3; 7; 0.0333; 5; 5; -0.25; 1; 3; -2.5; 0; 1; -4; 33; 54; 1; 0; 0; -13; -13; 1; 0
2; 1; 0.6667; 1; 1; -0.5; 4; 6; -0.35; 3; 7; -0.2667; 2; 1; 0; 1; 1; 0; 4; 6; -0.35; 3; 7; -0.2667; 2; 1; 1.3333; 2; 1; 1.3333; 77; 32; 1; 0; 0; -14; -14; 0; 1
1; 1; 1; 1; 1; 0; 5; 5; 0.25; 6; 4; -0.08; 1; 1; 1; 1; 1; 0; 5; 5; 0.25; 6; 4; -0.08; 0; 0; 0; 0; 0; 0; 7; 66; 1; 0; 0; 25; 25; 0; 1
2; 0; 2.5; 2; 1; 0; 4; 6; -0.2; 7; 3; 0.3; 2; 0; 2; 2; 1; 0; 4; 6; -0.2; 7; 3; 0.3; 1; 1; -0.5; 1; 1; -0.5; 33; 66; 1; 0; 0; -49; -49; 1; 0
2; 0; 1; 3; 1; 1.5; 5; 5; -0.3333; 7; 3; 0.02; 2; 0; 1; 3; 1; 1; 5; 5; -0.3333; 7; 3; 0.02; 1; 0; 2; 1; 0; 2; 46; 41; 1; 0; 0; -223; -223; 1; 0
1; 1; 0; 1; 0; 1; 3; 7; -0.3; 7; 3; 0.2; 1; 1; 0; 1; 0; 1; 2; 8; -0.35; 7; 3; 0.2; 0; 1; -2; 0; 1; -2; 31; 26; 1; 0; 0; -337; -357; 0; 1
1; 0; 0; 2; 1; 0; 8; 2; 0.1333; 4; 6; -0.1; 1; 0; 0; 2; 1; 0; 8; 2; 0.1333; 4; 6; -0.1; 4; 2; 0.1667; 2; 2; -0.25; 11; 32; 1; 0; 0; 518; 518; 0; 1
3; 0; 1.6667; 3; 0; 2.6667; 6; 4; 0.0333; 5; 5; 0.1333; 3; 0; 1; 3; 0; 2; 6; 4; 0.0333; 5; 5; 0.1333; 0; 0; 0; 0; 0; 0; 46; 33; 1; 0; 0; -62; -62; 0; 1
3; 1; 0; 2; 0; 1; 5; 5; 0.25; 7; 3; 0.0667; 3; 1; 0; 2; 0; 1; 5; 5; 0.25; 7; 3; 0.0667; 1; 3; -0.25; 1; 2; 0.3333; 32; 26; 1; 0; 0; -258; -258; 0; 1
4; 0; 2.75; 3; 0; 1.3333; 5; 5; -0.0333; 7; 3; -0.35; 4; 0; 2; 3; 0; 1; 5; 5; -0.0333; 7; 3; -0.35; 1; 0; 2; 0; 0; 0; 33; 26; 1; 0; 0; -185; -185; 0; 1
0; 1; -2; 0; 0; 0; 1; 9; -0.1; 4; 6; -0.1; 0; 1; -2; 0; 0; 0; 1; 9; -0.1; 4; 6; -0.1; 4; 2; 0.5; 2; 1; 0; 95; 29; 1; 0; 0; -320; -320; 0; 1
3; 1; 2.25; 1; 1; 0.5; 4; 6; -0.25; 5; 5; -0.3; 3; 1; 2; 1; 1; 0; 4; 6; -0.25; 5; 5; -0.3; 0; 0; 0; 0; 0; 0; 100; 84; 1; 0; 0; -88; -88; 1; 0
0; 0; 0; 3; 2; -0.4; 3; 7; -0.0667; 4; 6; -0.35; 0; 0; 0; 3; 2; 0; 3; 7; -0.0667; 4; 6; -0.35; 0; 1; -2; 0; 1; -2; 52; 32; 1; 0; 0; -110; -110; 0; 1
4; 1; 1.2; 0; 0; 0; 4; 6; -0.2; 3; 7; 0.35; 4; 1; 1; 0; 0; 0; 4; 6; -0.2; 1; 9; -0.1333; 2; 0; 2.5; 0; 0; 0; 87; 61; 1; 0; 0; 107; 320; 0; 1
0; 0; 0; 2; 1; -0.3333; 2; 8; -0.2333; 4; 6; -0.2667; 0; 0; 0; 2; 1; 0; 1; 9; -0.4; 4; 6; -0.2; 0; 0; 0; 0; 0; 0; 56; 45; 1; 0; 0; -230; -250; 1; 0
0; 1; -2; 0; 2; -1.5; 5; 5; -0.1333; 2; 8; -0.25; 0; 1; -2; 0; 2; -1; 5; 5; -0.0667; 2; 8; -0.1667; 1; 1; -0.5; 1; 0; 0; 44; 36; 1; 0; 0; 300; 215; 0; 1
1; 1; -1; 1; 1; -0.5; 6; 4; -0.2333; 2; 8; -0.2333; 1; 1; -1; 1; 1; 0; 7; 3; 0.2; 2; 8; -0.25; 0; 0; 0; 0; 0; 0; 86; 60; 1; 0; 0; 210; 178; 1; 0
0; 1; -4; 2; 2; 0.25; 5; 5; 0.1; 5; 5; -0.1667; 0; 1; -4; 2; 2; 0; 5; 5; 0.1; 5; 5; -0.1667; 0; 0; 0; 0; 0; 0; 82; 22; 1; 0; 0; -169; -169; 0; 1
1; 0; 0; 0; 1; -2; 5; 5; -0.075; 5; 5; 0.25; 1; 0; 0; 0; 1; -2; 5; 5; -0.075; 5; 5; 0.25; 2; 0; 2; 1; 0; 3; 17; 21; 1; 0; 0; -32; -32; 0; 1
0; 1; -2; 0; 1; -2; 4; 6; 0; 5; 5; 0.1; 0; 1; -2; 0; 1; -2; 4; 6; 0; 5; 5; 0.1; 1; 3; -1.5; 1; 1; -1; 18; 37; 1; 0; 0; 177; 177; 1; 0
2; 2; -0.75; 0; 0; 0; 6; 4; -0.2; 7; 3; 0.1; 2; 2; 0; 0; 0; 0; 6; 4; -0.2; 7; 3; 0.1; 0; 1; -5; 0; 0; 0; 66; 83; 1; 0; 0; -334; -334; 0; 1
1; 2; -0.6667; 1; 1; -0.5; 5; 5; 0.0333; 4; 6; 0.04; 1; 2; 0; 1; 1; 0; 5; 5; 0.0333; 4; 6; 0.04; 1; 1; 0.5; 1; 0; 2; 88; 40; 1; 0; 0; 142; 142; 1; 0
0; 0; 0; 4; 0; 2; 1; 9; -0.0333; 6; 4; 0.25; 0; 0; 0; 4; 0; 2; 1; 9; -0.35; 6; 4; 0.25; 0; 0; 0; 0; 0; 0; 74; 25; 1; 0; 0; -458; -458; 0; 1
1; 1; 0; 0; 1; 0; 4; 6; 0.4; 6; 4; 0.1; 1; 1; 0; 0; 1; 0; 4; 6; 0.4; 6; 4; 0.1; 2; 0; 2; 2; 0; 2; 57; 13; 1; 0; 0; -288; -288; 0; 1
3; 2; 0.6; 0; 0; 0; 6; 4; 0.25; 4; 6; -0.2; 3; 2; 0; 0; 0; 0; 6; 4; 0.25; 4; 6; -0.2; 1; 1; -2; 0; 0; 0; 41; 24; 1; 0; 0; 177; 177; 0; 1
3; 1; 1.75; 1; 2; -0.6667; 5; 5; 0.3; 4; 6; 0.25; 3; 1; 1; 1; 2; 0; 5; 5; 0.3; 4; 6; 0.25; 2; 0; 2.5; 0; 0; 0; 8; 79; 1; 0; 0; 209; 209; 1; 0
0; 1; 0; 2; 1; 0; 2; 8; 0.35; 5; 5; 0.2; 0; 1; 0; 2; 1; 0; 2; 8; 0.1333; 5; 5; 0.2; 0; 1; 0; 0; 0; 0; 43; 4; 1; 0; 0; -262; -250; 0; 1
3; 1; 2.5; 5; 0; 1.6; 4; 6; 0.1667; 9; 1; 0.3; 3; 1; 2; 5; 0; 1; 4; 6; 0.1667; 9; 1; 0.3; 4; 9; -0.3077; 1; 7; -0.875; 49; 1; 1; 0; 0; -412; -412; 0; 1
4; 1; 1.2; 0; 2; -2; 9; 1; 0.35; 3; 7; 0.15; 4; 1; 1; 0; 2; -2; 9; 1; 0.35; 3; 7; 0.15; 1; 0; 3; 1; 0; 3; 2; 94; 1; 0; 0; 903; 903; 1; 0
1; 1; 0; 3; 2; 1; 5; 5; -0.3; 4; 6; 0.2; 1; 1; 0; 3; 2; 1; 5; 5; -0.3; 4; 6; 0.2; 2; 3; -1.2; 1; 0; 0; 21; 19; 1; 0; 0; 218; 218; 0; 1
2; 1; 0; 2; 2; 0.5; 7; 3; 0.35; 6; 4; -0.1; 2; 1; 0; 2; 2; 0; 7; 3; 0.35; 6; 4; -0.1; 0; 0; 0; 0; 0; 0; 86; 88; 1; 0; 0; -149; -149; 1; 0
4; 1; 1; 1; 0; 1; 6; 4; 0.3; 5; 5; -0.1667; 4; 1; 1; 1; 0; 1; 6; 4; 0.3; 5; 5; -0.1667; 1; 0; 3; 0; 0; 0; 34; 48; 1; 0; 0; 157; 157; 1; 0
2; 2; -0.25; 3; 2; 0.2; 5; 5; 0.2; 6; 4; 0.0333; 2; 2; 0; 3; 2; 0; 5; 5; 0.2; 6; 4; 0.0333; 0; 1; -2; 0; 1; -2; 68; 22; 1; 0; 0; -291; -291; 0; 1
1; 1; 0.5; 1; 0; 0; 5; 5; 0.25; 3; 7; 0.1333; 1; 1; 0; 1; 0; 0; 5; 5; 0.25; 2; 8; -0.15; 1; 1; -1; 1; 0; 0; 18; 56; 1; 0; 0; 357; 377; 1; 0
4; 1; 1.6; 6; 0; 2; 5; 5; -0.25; 7; 3; 0.1; 4; 1; 1; 6; 0; 2; 5; 5; -0.4; 7; 3; 0.1; 0; 0; 0; 0; 0; 0; 51; 28; 1; 0; 0; -515; -488; 0; 1
1; 0; 1; 1; 0; 4; 5; 5; -0.3; 8; 2; 0.2; 1; 0; 1; 1; 0; 4; 5; 5; -0.3; 8; 2; 0.2; 0; 2; -0.5; 0; 2; -0.5; 29; 30; 1; 0; 0; -163; -163; 1; 0
1; 2; 0.3333; 3; 1; 1.5; 4; 6; -0.0333; 7; 3; 0.25; 1; 2; 0; 3; 1; 1; 4; 6; -0.0333; 7; 3; 0.25; 0; 0; 0; 0; 0; 0; 76; 10; 1; 0; 0; -419; -419; 0; 1
3; 1; 0.5; 3; 1; 2.25; 5; 5; -0.1667; 6; 4; 0.3667; 3; 1; 0; 3; 1; 2; 5; 5; -0.1667; 6; 4; 0.3667; 1; 8; -1.7778; 1; 5; -1.3333; 46; 5; 1; 0; 0; -14; -14; 0; 1
1; 2; -1; 1; 0; 3; 3; 7; 0.1; 5; 5; 0.4; 1; 2; -1; 1; 0; 3; 3; 7; 0.2; 5; 5; 0.4; 0; 3; -1.3333; 0; 2; -1.5; 36; 24; 1; 0; 0; -369; -284; 0; 1
1; 2; -0.3333; 4; 1; 1.6; 3; 7; -0.0333; 5; 5; 0.0667; 1; 2; 0; 4; 1; 1; 2; 8; -0.0667; 5; 5; 0.0667; 3; 4; -0.7143; 0; 3; -2; 31; 8; 1; 0; 0; -213; -233; 0; 1
4; 2; 0; 3; 1; 0; 5; 5; -0.25; 5; 5; 0.0667; 4; 2; 0; 3; 1; 0; 5; 5; -0.25; 5; 5; 0.0667; 0; 1; -3; 0; 0; 0; 32; 4; 1; 0; 0; -139; -139; 0; 1
3; 1; 1.25; 6; 1; 0.7143; 7; 3; 0.2333; 7; 3; -0.0667; 3; 1; 1; 6; 1; 0; 7; 3; 0.2333; 7; 3; -0.0667; 0; 2; -1; 0; 2; -1; 14; 38; 1; 0; 0; 107; 107; 1; 0
6; 0; 1.8333; 1; 0; 1; 9; 1; 0.1; 3; 7; -0.1; 6; 0; 1; 1; 0; 1; 9; 1; 0.1; 2; 8; -0.125; 5; 0; 2.8; 5; 0; 2.8; 1; 61; 1; 0; 0; 549; 742; 0; 1
3; 1; 0.25; 2; 0; 0.5; 7; 3; 0.15; 6; 4; -0.1; 3; 1; 0; 2; 0; 0; 7; 3; 0.15; 6; 4; -0.1; 0; 0; 0; 0; 0; 0; 86; 29; 1; 0; 0; -133; -133; 0; 1
2; 0; 0.5; 2; 1; 0.6667; 4; 6; -0.0667; 7; 3; -0.0333; 2; 0; 0; 2; 1; 0; 3; 7; -0.4; 7; 3; -0.0333; 0; 2; -2; 0; 0; 0; 61; 67; 1; 0; 0; -32; -225; 1; 0
7; 0; 1.7143; 2; 0; 3.5; 7; 3; -0.2; 7; 3; -0.1667; 7; 0; 1; 2; 0; 3; 7; 3; -0.2; 7; 3; -0.1667; 1; 7; -0.875; 1; 3; -0.25; 28; 9; 1; 0; 0; 351; 351; 1; 0
3; 2; 1.4; 6; 0; 2.5; 5; 5; 0; 6; 4; -0.3; 3; 2; 1; 6; 0; 2; 5; 5; 0; 6; 4; -0.3; 2; 0; 1; 1; 0; 2; 7; 25; 1; 0; 0; 261; 261; 0; 1
4; 1; 1.8; 6; 0; 1.5; 7; 3; 0.0333; 9; 1; 0.25; 4; 1; 1; 6; 0; 1; 7; 3; 0.0333; 9; 1; 0.25; 2; 0; 1; 1; 0; 2; 10; 26; 1; 0; 0; -235; -235; 1; 0
3; 1; 0.5; 4; 1; 0.2; 5; 5; 0; 7; 3; 0; 3; 1; 0; 4; 1; 0; 5; 5; 0; 7; 3; 0; 0; 0; 0; 0; 0; 0; 16; 23; 1; 0; 0; -158; -158; 1; 0
2; 0; 1.5; 4; 1; 0.8; 8; 2; 0.3; 6; 4; -0.1; 2; 0; 1; 4; 1; 0; 8; 2; 0.35; 6; 4; -0.1; 16; 7; 1.2174; 9; 6; 0.9333; 3; 6; 1; 0; 0; -32; 194; 1; 0
2; 0; 2; 4; 1; 2.4; 7; 3; 0.3; 6; 4; -0.02; 2; 0; 2; 4; 1; 2; 7; 3; 0.3; 6; 4; -0.02; 0; 1; -2; 0; 1; -2; 83; 5; 1; 0; 0; 193; 193; 0; 1
4; 2; 0.8333; 4; 2; 0.6667; 4; 6; -0.3; 5; 5; -0.3; 4; 2; 0; 4; 2; 0; 4; 6; -0.3; 5; 5; -0.3; 0; 0; 0; 0; 0; 0; 19; 20; 1; 0; 0; 29; 29; 0; 1
5; 1; 1.3333; 2; 0; 2; 6; 4; -0.3; 5; 5; 0.35; 5; 1; 1; 2; 0; 2; 6; 4; -0.3; 5; 5; 0.35; 2; 11; -0.4615; 0; 7; -1.2857; 34; 24; 1; 0; 0; -298; -298; 0; 1
4; 2; 0.1667; 4; 1; 0.4; 6; 4; 0.3; 5; 5; -0.2333; 4; 2; 0; 4; 1; 0; 6; 4; 0.3; 5; 5; -0.2333; 0; 7; -1.7143; 0; 4; -2; 22; 4; 1; 0; 0; -45; -45; 0; 1
4; 1; 1.4; 2; 1; 2; 7; 3; 0.25; 6; 4; 0.35; 4; 1; 1; 2; 1; 2; 7; 3; 0.25; 6; 4; 0.35; 3; 1; 0.5; 1; 0; 3; 14; 15; 1; 0; 0; 156; 156; 1; 0
2; 1; 0.6667; 6; 1; 1.7143; 3; 7; -0.0667; 9; 1; 0.3; 2; 1; 0; 6; 1; 1; 3; 7; -0.0667; 9; 1; 0.3; 1; 6; -2.4286; 1; 4; -2.4; 59; 2; 1; 0; 0; -589; -589; 0; 1
8; 0; 1.875; 3; 0; 0.3333; 8; 2; -0.1; 5; 5; -0.0667; 8; 0; 1; 3; 0; 0; 8; 2; -0.1; 4; 6; -0.15; 1; 0; 3; 1; 0; 3; 28; 61; 1; 0; 0; 487; 680; 1; 0
5; 2; 0.7143; 4; 1; 1; 6; 4; -0.3; 6; 4; 0.15; 5; 2; 0; 4; 1; 1; 6; 4; -0.3; 6; 4; 0.15; 2; 5; -0.7143; 0; 3; -1.3333; 20; 16; 1; 0; 0; 77; 77; 0; 1
